price,make,model,year,body_type,fuel_type,engine_volume,mileage,engine_cylinders,transmission,drivetrain,color,car_age,Engine Displacement,Miles per year
627,Hyundai,Elantra,2016.0,Hatchback,Petrol,2.0,29251.0,4.0,Automatic,FWD,Silver,10.0,8.0,4707.4
29580,Hyundai,Santa Fe,2012.0,SUV,Diesel,2.0,92156.0,4.0,Automatic,FWD,Silver,14.0,8.0,10593.57142857143
25089,Hyundai,Elantra,2016.0,Sedan,Petrol,2.0,54681.0,4.0,Automatic,FWD,Black,10.0,8.0,8800.0
11917,Toyota,Prius,2007.0,Sedan,Petrol,1.5,111847.0,4.0,Automatic,FWD,Red,19.0,6.0,9473.684210526315
56121,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,69516.0,4.0,Automatic,FWD,Blue,10.0,8.0,11187.5
41193,Honda,Civic,2015.0,Sedan,Petrol,1.8,36773.0,4.0,Automatic,FWD,White,11.0,7.2,5379.909090909091
12858,Honda,Fit,2008.0,Hatchback,Petrol,1.5,90099.0,4.0,Automatic,FWD,Blue,18.0,6.0,8055.555555555556
706,Toyota,RAV4,2017.0,SUV,Petrol,2.5,18227.0,4.0,Automatic,FWD,Gray,9.0,10.0,3259.222222222222
59834,Honda,Civic,2017.0,Coupe,Petrol,1.5,7486.0,4.0,Automatic,FWD,Blue,9.0,6.0,1338.5555555555557
23521,Toyota,Camry,2013.0,Sedan,Petrol,2.5,78915.0,6.0,Automatic,FWD,Black,13.0,15.0,9769.23076923077
38731,Hyundai,H1,2017.0,Van,Diesel,2.5,18683.0,4.0,Automatic,FWD,Gray,9.0,10.0,3340.6666666666665
4234,Audi,A4,2013.0,Sedan,Petrol,2.0,97919.0,4.0,Automatic,AWD,Black,13.0,8.0,12121.846153846154
1646,Ford,Fusion,2016.0,Sedan,Hybrid,2.0,74636.0,4.0,Automatic,FWD,Black,10.0,8.0,12011.4
11133,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,111463.0,4.0,Automatic,FWD,Black,12.0,10.0,14948.416666666666
13799,Hyundai,Elantra,2015.0,Sedan,Petrol,1.8,56545.0,4.0,Automatic,FWD,Silver,11.0,7.2,8272.727272727272
15624,Hyundai,Genesis,2009.0,Coupe,Petrol,2.0,98576.0,4.0,Automatic,FWD,Gray,17.0,8.0,9331.882352941177
1411,Nissan,Altima,2014.0,Sedan,Petrol,2.5,66140.0,4.0,Automatic,FWD,Black,12.0,10.0,8870.166666666666
627,Lexus,CT 200h,2012.0,Hatchback,Hybrid,1.8,88480.0,4.0,Automatic,FWD,White,14.0,7.2,10171.0
38562,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,121787.0,4.0,Automatic,FWD,White,10.0,8.0,19599.6
67480,Honda,Civic,2017.0,Coupe,Petrol,1.5,10510.0,4.0,Automatic,FWD,Gray,9.0,6.0,1879.3333333333333
7056,Hyundai,Sonata,2011.0,Sedan,Petrol,2.0,38033.0,4.0,Automatic,FWD,White,15.0,8.0,4080.5333333333333
1568,Hyundai,Elantra,2016.0,Sedan,Petrol,1.8,75708.0,4.0,Automatic,FWD,Blue,10.0,7.2,12184.0
9722,Toyota,Camry,2018.0,Sedan,Hybrid,2.5,79235.0,4.0,Automatic,FWD,Black,8.0,10.0,15939.375
22266,Hyundai,H1,2011.0,Van,Diesel,2.5,75065.0,4.0,Automatic,FWD,Black,15.0,10.0,8053.666666666667
10976,Toyota,Prius,2013.0,Hatchback,Hybrid,1.8,89478.0,4.0,Automatic,FWD,Silver,13.0,7.2,11076.923076923076
25744,Chevrolet,Malibu,2015.0,Sedan,Diesel,2.0,69199.0,4.0,Automatic,FWD,Gray,11.0,8.0,10124.09090909091
30420,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,64422.0,6.0,Automatic,FWD,Blue,12.0,15.0,8639.75
12544,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,74565.0,4.0,Automatic,FWD,Silver,12.0,7.2,10000.0
10964,Hyundai,Santa Fe,2010.0,SUV,Diesel,2.0,32066.0,4.0,Automatic,FWD,White,16.0,8.0,3225.25
1646,Audi,A4,2011.0,Sedan,Petrol,2.0,77646.0,4.0,Automatic,AWD,White,15.0,8.0,8330.533333333333
21639,Hyundai,Elantra,2013.0,Hatchback,Petrol,1.8,82817.0,4.0,Automatic,FWD,Black,13.0,7.2,10252.307692307691
4391,Nissan,Sentra,2018.0,Sedan,Petrol,1.8,10299.0,4.0,Automatic,FWD,White,8.0,7.2,2071.75
41259,Honda,Fit,2017.0,Wagon,Hybrid,1.5,13732.0,4.0,Automatic,FWD,Blue,9.0,6.0,2455.4444444444443
5018,Hyundai,Sonata,2016.0,Sedan,Hybrid,2.0,44253.0,4.0,Automatic,FWD,Black,10.0,8.0,7121.8
34497,Toyota,RAV4,2013.0,SUV,Petrol,2.5,78915.0,6.0,Automatic,AWD,Black,13.0,15.0,9769.23076923077
3450,Volkswagen,Jetta,2000.0,Sedan,Petrol,2.0,93206.0,4.0,Manual,FWD,Black,26.0,8.0,5769.2307692307695
9722,Toyota,Prius,2009.0,Hatchback,Hybrid,1.5,114954.0,4.0,Automatic,FWD,White,17.0,6.0,10882.35294117647
8781,Chevrolet,Captiva,2008.0,SUV,Diesel,2.0,35573.0,4.0,Automatic,FWD,White,18.0,8.0,3180.4444444444443
13485,Ford,Focus,2012.0,Hatchback,Petrol,2.0,75186.0,4.0,Automatic,FWD,White,14.0,8.0,8642.857142857143
65015,Hyundai,Tucson,2019.0,SUV,Petrol,2.0,4207.0,4.0,Automatic,FWD,Gray,7.0,8.0,967.1428571428571
5331,Lexus,CT 200h,2013.0,Hatchback,Hybrid,1.8,108146.0,4.0,Automatic,FWD,White,13.0,7.2,13387.923076923076
14799,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,43229.0,4.0,Automatic,FWD,Blue,14.0,6.0,4969.285714285715
1098,Audi,A6,2014.0,Sedan,Petrol,2.0,62870.0,4.0,Automatic,AWD,Black,12.0,8.0,8431.583333333334
21953,Toyota,Camry,2012.0,Sedan,Petrol,2.5,69447.0,4.0,Automatic,FWD,White,14.0,10.0,7983.071428571428
18500,Toyota,Camry,2016.0,Sedan,Petrol,2.5,88235.0,4.0,Automatic,FWD,Black,10.0,10.0,14200.0
36827,Hyundai,H1,2017.0,Wagon,Diesel,2.5,85128.0,4.0,Automatic,FWD,White,9.0,10.0,15222.222222222223
12544,Toyota,Prius C,2013.0,Hatchback,Hybrid,1.5,88235.0,4.0,Automatic,FWD,Blue,13.0,6.0,10923.076923076924
27598,Toyota,Camry,2012.0,Sedan,Petrol,2.5,39768.0,4.0,Automatic,FWD,Gray,14.0,10.0,4571.428571428572
18245,Mitsubishi,Outlander,2012.0,SUV,Petrol,2.0,60273.0,4.0,Automatic,AWD,Blue,14.0,8.0,6928.571428571428
18817,Toyota,Prius,2013.0,Sedan,Hybrid,1.8,64623.0,4.0,Automatic,FWD,Black,13.0,7.2,8000.0
16621,Toyota,Prius C,2012.0,Hatchback,Hybrid,1.5,106876.0,4.0,Automatic,FWD,Orange,14.0,6.0,12285.714285714286
52373,Toyota,RAV4,2017.0,SUV,Hybrid,2.5,1243.0,4.0,Automatic,AWD,Gray,9.0,10.0,222.22222222222223
14740,Dodge,Caliber,2011.0,Hatchback,Petrol,2.0,68351.0,4.0,Automatic,AWD,Black,15.0,8.0,7333.333333333333
16308,Toyota,Aqua,2014.0,Hatchback,Hybrid,1.5,76712.0,4.0,Automatic,FWD,White,12.0,6.0,10288.0
7056,Chevrolet,Captiva,2008.0,SUV,Diesel,2.0,42470.0,4.0,Automatic,FWD,Silver,18.0,8.0,3797.1111111111113
19130,Kia,Optima,2015.0,Sedan,Petrol,2.0,34221.0,4.0,Automatic,FWD,White,11.0,8.0,5006.636363636364
19547,Hyundai,Tucson,2013.0,SUV,Diesel,2.0,124180.0,4.0,Automatic,FWD,Black,13.0,8.0,15372.923076923076
17092,Honda,Fit,2014.0,Hatchback,Hybrid,1.5,73944.0,4.0,Automatic,FWD,Silver,12.0,6.0,9916.666666666666
9408,Mercedes-Benz,C-Class,1997.0,Wagon,Petrol,1.8,121845.0,4.0,Automatic,RWD,Black,29.0,7.2,6761.724137931034
21395,Hyundai,H1,2012.0,Wagon,Diesel,2.5,103238.0,4.0,Automatic,FWD,Silver,14.0,10.0,11867.42857142857
20071,Toyota,Prius,2013.0,Sedan,Hybrid,1.5,47846.0,4.0,Automatic,FWD,Black,13.0,6.0,5923.076923076923
13485,Volkswagen,Jetta,2013.0,Sedan,Petrol,2.5,68351.0,4.0,Automatic,FWD,Gold,13.0,10.0,8461.538461538461
18189,Nissan,Rogue,2014.0,SUV,Petrol,2.5,84507.0,4.0,Automatic,FWD,Gray,12.0,10.0,11333.333333333334
17876,Hyundai,Elantra,2011.0,Sedan,Petrol,1.8,38526.0,4.0,Automatic,FWD,Gray,15.0,7.2,4133.333333333333
40688,Hyundai,H1,2016.0,Wagon,Diesel,2.5,60671.0,4.0,Automatic,FWD,Silver,10.0,10.0,9764.0
26971,Ford,Fusion,2015.0,Sedan,Hybrid,2.0,50332.0,4.0,Automatic,FWD,Gray,11.0,8.0,7363.636363636364
9722,Toyota,Aqua,2013.0,Hatchback,Hybrid,1.5,90721.0,4.0,Automatic,FWD,Blue,13.0,6.0,11230.76923076923
12880,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,107608.0,4.0,Automatic,FWD,White,16.0,8.0,10823.5625
28225,Toyota,RAV4,2014.0,SUV,Petrol,2.5,112018.0,4.0,Automatic,AWD,White,12.0,10.0,15022.916666666666
14426,Dodge,Caliber,2011.0,Hatchback,Petrol,2.0,107498.0,4.0,Automatic,FWD,Gray,15.0,8.0,11533.333333333334
29636,Hyundai,H1,2017.0,Van,Diesel,2.5,20244.0,4.0,Automatic,FWD,Silver,9.0,10.0,3619.777777777778
25089,Toyota,Aqua,2015.0,Hatchback,Petrol,1.5,42254.0,4.0,Automatic,FWD,Black,11.0,6.0,6181.818181818182
22894,Toyota,Camry,2013.0,Sedan,Petrol,2.5,99420.0,4.0,Automatic,FWD,Gray,13.0,10.0,12307.692307692309
7524,Mitsubishi,Pajero iO,2001.0,SUV,Petrol,2.0,81358.0,4.0,Manual,AWD,Silver,25.0,8.0,5237.32
30107,Lexus,CT 200h,2014.0,Hatchback,Hybrid,1.8,70837.0,4.0,Automatic,FWD,Brown,12.0,7.2,9500.0
17923,Chevrolet,Malibu,2011.0,Sedan,Petrol,2.0,93076.0,4.0,Automatic,FWD,Black,15.0,8.0,9986.0
45160,Chevrolet,Volt,2016.0,Hatchback,Hybrid,1.5,49710.0,4.0,Automatic,FWD,Black,10.0,6.0,8000.0
28532,Honda,Fit,2014.0,Hatchback,Petrol,1.5,47970.0,4.0,Automatic,FWD,Black,12.0,6.0,6433.333333333333
16894,Chevrolet,Orlando,2012.0,SUV,Diesel,2.0,96517.0,4.0,Automatic,FWD,Silver,14.0,8.0,11094.92857142857
7119,Kia,Sportage,2007.0,SUV,Diesel,2.0,46396.0,4.0,Automatic,FWD,Silver,19.0,8.0,3929.7894736842104
4861,Toyota,Corolla,2015.0,Sedan,Petrol,1.8,94840.0,4.0,Automatic,FWD,White,11.0,7.2,13875.454545454546
862,Ford,Escape,2010.0,SUV,Hybrid,2.5,108694.0,4.0,Automatic,FWD,Gray,16.0,10.0,10932.875
9408,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,68973.0,4.0,Automatic,FWD,Black,14.0,6.0,7928.571428571428
16599,Hyundai,Sonata,2011.0,Sedan,Petrol,2.0,111445.0,4.0,Automatic,FWD,Black,15.0,8.0,11956.8
25889,Hyundai,Elantra,2014.0,Coupe,Petrol,2.0,31366.0,4.0,Automatic,FWD,White,12.0,8.0,4206.5
17663,Toyota,Aqua,2012.0,Hatchback,Hybrid,1.5,36292.0,4.0,Automatic,FWD,Silver,14.0,6.0,4171.785714285715
23828,Chevrolet,Orlando,2012.0,SUV,Diesel,2.0,68833.0,4.0,Automatic,FWD,White,14.0,8.0,7912.571428571428
16151,Hyundai,Elantra,2012.0,Coupe,Petrol,1.8,59031.0,4.0,Automatic,FWD,Black,14.0,7.2,6785.714285714285
12544,Toyota,RAV4,2001.0,SUV,Petrol,2.0,105012.0,4.0,Automatic,AWD,Black,25.0,8.0,6760.0
14113,Kia,Optima,2014.0,Sedan,Petrol,2.0,44182.0,4.0,Automatic,FWD,White,12.0,8.0,5925.333333333333
17249,Toyota,Prius,2015.0,Hatchback,Hybrid,1.8,103397.0,4.0,Automatic,FWD,Blue,11.0,7.2,15127.272727272728
25456,Chevrolet,Captiva,2014.0,SUV,Diesel,2.0,99474.0,4.0,Automatic,FWD,Gray,12.0,8.0,13340.583333333334
21953,Subaru,other,2018.0,Wagon,Petrol,2.0,18890.0,4.0,Automatic,AWD,Orange,8.0,8.0,3800.0
87927,Hyundai,Santa Fe,2020.0,SUV,Petrol,2.0,3667.0,4.0,Automatic,FWD,Gray,6.0,8.0,983.3333333333334
49174,Chevrolet,Captiva,2016.0,SUV,Diesel,2.0,30307.0,4.0,Automatic,FWD,Black,10.0,8.0,4877.4
32929,Toyota,Camry,2015.0,Sedan,Hybrid,2.5,24855.0,4.0,Automatic,FWD,Silver,11.0,10.0,3636.3636363636365
23436,Hyundai,H1,2014.0,Van,Diesel,2.5,107802.0,4.0,Automatic,FWD,Black,12.0,10.0,14457.5
17562,Nissan,Rogue,2011.0,SUV,Petrol,2.5,96313.0,4.0,Automatic,FWD,Red,15.0,10.0,10333.333333333334
18503,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,29826.0,4.0,Automatic,FWD,Silver,12.0,7.2,4000.0
6586,Nissan,Note,2006.0,Hatchback,Petrol,1.5,622.0,4.0,Automatic,FWD,Silver,20.0,6.0,50.0
16894,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,107034.0,4.0,Automatic,FWD,Gray,16.0,8.0,10765.8125
5000,Ford,Transit,1990.0,Van,Diesel,2.5,6214.0,4.0,Manual,RWD,White,36.0,10.0,277.77777777777777
17876,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,55924.0,4.0,Automatic,FWD,Black,14.0,10.0,6428.571428571428
11133,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,111463.0,4.0,Automatic,FWD,Black,12.0,10.0,14948.416666666666
43952,Hyundai,H1,2017.0,Wagon,Diesel,2.5,69372.0,4.0,Automatic,FWD,Gray,9.0,10.0,12404.777777777777
5645,Nissan,Serena,2004.0,Van,Petrol,2.0,99420.0,4.0,Automatic,FWD,White,22.0,8.0,7272.727272727273
37580,Hyundai,H1,2016.0,Wagon,Diesel,2.5,90615.0,4.0,Automatic,FWD,White,10.0,10.0,14583.0
11604,Toyota,Prius,2008.0,Sedan,Hybrid,1.5,92585.0,4.0,Automatic,FWD,White,18.0,6.0,8277.777777777777
13764,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,72361.0,4.0,Automatic,FWD,Gold,14.0,6.0,8318.07142857143
22580,Mazda,Mazda6,2014.0,Sedan,Petrol,2.5,120298.0,4.0,Automatic,FWD,Red,12.0,10.0,16133.333333333334
11412,Chevrolet,Cruze,2011.0,Sedan,Petrol,1.8,66656.0,4.0,Automatic,FWD,Gray,15.0,7.2,7151.4
27435,Hyundai,Tucson,2013.0,SUV,Diesel,2.0,103867.0,4.0,Automatic,FWD,Gray,13.0,8.0,12858.23076923077
25402,Toyota,Camry,2014.0,Sedan,Petrol,2.5,57664.0,6.0,Automatic,FWD,White,12.0,15.0,7733.333333333333
18503,Nissan,Rogue,2014.0,SUV,Petrol,2.5,84321.0,4.0,Automatic,FWD,Gray,12.0,10.0,11308.333333333334
19030,Toyota,Aqua,2014.0,Wagon,Hybrid,1.5,41143.0,4.0,Automatic,FWD,Black,12.0,6.0,5517.666666666667
26858,Honda,Fit,2013.0,Hatchback,Petrol,1.5,34765.0,4.0,Automatic,FWD,Orange,13.0,6.0,4303.692307692308
15994,Ford,Fusion,2010.0,Sedan,Hybrid,2.5,114954.0,4.0,Automatic,FWD,Gray,16.0,10.0,11562.5
24462,Toyota,Camry,2012.0,Sedan,Petrol,2.0,107373.0,4.0,Automatic,RWD,White,14.0,8.0,12342.857142857143
12544,Toyota,Prius,2010.0,Sedan,Petrol,1.8,86992.0,4.0,Automatic,FWD,Blue,16.0,7.2,8750.0
34074,Hyundai,H1,2014.0,Van,Diesel,2.5,78896.0,4.0,Automatic,FWD,Silver,12.0,10.0,10580.833333333334
14831,Toyota,Aqua,2017.0,Hatchback,Hybrid,1.5,112763.0,4.0,Automatic,FWD,White,9.0,6.0,20163.777777777777
1646,Volkswagen,Jetta,2013.0,Sedan,Diesel,2.0,118029.0,4.0,Automatic,FWD,Silver,13.0,8.0,14611.461538461539
11290,Honda,Fit,2014.0,Hatchback,Hybrid,1.5,113090.0,4.0,Automatic,FWD,Silver,12.0,6.0,15166.666666666666
29950,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,31118.0,4.0,Automatic,FWD,White,10.0,8.0,5007.9
43545,Honda,Civic,2015.0,Sedan,Petrol,1.8,23031.0,4.0,Automatic,FWD,White,11.0,7.2,3369.4545454545455
9879,Toyota,Aqua,2014.0,Sedan,Hybrid,1.5,67109.0,4.0,Automatic,FWD,Silver,12.0,6.0,9000.0
9408,Toyota,RAV4,1997.0,SUV,Petrol,2.0,86992.0,4.0,Manual,AWD,Green,29.0,8.0,4827.586206896552
38731,Hyundai,H1,2017.0,Van,Diesel,2.5,18683.0,4.0,Automatic,FWD,Gray,9.0,10.0,3340.6666666666665
39226,Hyundai,Santa Fe,2015.0,SUV,Diesel,2.0,91844.0,4.0,Automatic,FWD,Gray,11.0,8.0,13437.09090909091
52034,Hyundai,Santa Fe,2017.0,SUV,Diesel,2.0,51210.0,4.0,Automatic,FWD,Gray,9.0,8.0,9157.0
5645,Mercedes-Benz,C-Class,1995.0,Sedan,Petrol,1.8,29066.0,4.0,Manual,RWD,Gray,31.0,7.2,1508.9354838709678
784,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,63627.0,4.0,Automatic,FWD,Black,12.0,10.0,8533.083333333334
2901,Honda,Civic,2012.0,SUV,Hybrid,1.5,90971.0,4.0,Automatic,FWD,White,14.0,6.0,10457.357142857143
39797,Ford,Taurus,2013.0,Sedan,Petrol,2.0,36600.0,4.0,Automatic,FWD,White,13.0,8.0,4530.846153846154
52853,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,55585.0,4.0,Automatic,FWD,Black,10.0,8.0,8945.4
5331,Chevrolet,Captiva,2007.0,SUV,Diesel,2.0,30155.0,4.0,Automatic,FWD,Silver,19.0,8.0,2554.157894736842
36228,Hyundai,Santa Fe,2013.0,SUV,Diesel,2.0,108209.0,4.0,Automatic,FWD,Black,13.0,8.0,13395.692307692309
52959,Hyundai,Sonata,2017.0,Sedan,Petrol,2.0,8663.0,4.0,Automatic,FWD,White,9.0,8.0,1549.0
11500,Nissan,X-Trail,2005.0,SUV,Petrol,2.0,88235.0,4.0,Automatic,AWD,Silver,21.0,8.0,6761.9047619047615
6272,Ford,Fusion,2013.0,Sedan,Hybrid,2.0,110605.0,4.0,Automatic,FWD,Gray,13.0,8.0,13692.307692307691
14700,Toyota,Prius,2011.0,Sedan,Petrol,1.8,93206.0,4.0,Automatic,RWD,Black,15.0,7.2,10000.0
10820,Toyota,Aqua,2014.0,Sedan,Hybrid,1.5,63380.0,4.0,Automatic,FWD,Silver,12.0,6.0,8500.0
13485,Toyota,Camry,2010.0,Sedan,Hybrid,2.5,76429.0,4.0,Manual,RWD,White,16.0,10.0,7687.5
6586,Kia,Sportage,2007.0,SUV,Diesel,2.0,49014.0,4.0,Automatic,FWD,Blue,19.0,8.0,4151.578947368421
22715,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,27962.0,4.0,Automatic,FWD,Orange,14.0,6.0,3214.285714285714
20385,Lexus,IS 250,2008.0,Sedan,Petrol,2.5,100849.0,6.0,Automatic,RWD,Gray,18.0,15.0,9016.666666666666
19416,Hyundai,Sonata,2011.0,Sedan,Petrol,2.0,108878.0,4.0,Automatic,FWD,White,15.0,8.0,11681.4
55343,Hyundai,Sonata,2018.0,Sedan,Petrol,2.0,26448.0,4.0,Automatic,FWD,White,8.0,8.0,5320.375
2000,Audi,A4,1995.0,Sedan,Petrol,1.8,62138.0,4.0,Manual,FWD,Black,31.0,7.2,3225.8064516129034
941,Volkswagen,Jetta,2011.0,Sedan,Diesel,2.5,108982.0,5.0,Automatic,FWD,Gray,15.0,12.5,11692.6
13485,Nissan,X-Trail,2005.0,SUV,Petrol,2.0,111226.0,4.0,Automatic,AWD,Black,21.0,8.0,8523.809523809523
11133,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,111463.0,4.0,Automatic,FWD,Black,12.0,10.0,14948.416666666666
3293,Audi,A4,2013.0,Sedan,Petrol,2.0,94119.0,4.0,Automatic,AWD,White,13.0,8.0,11651.461538461539
19287,Ford,Fusion,2013.0,Sedan,Hybrid,2.0,60273.0,4.0,Automatic,FWD,Brown,13.0,8.0,7461.538461538462
6125,Chevrolet,Captiva,2007.0,SUV,Diesel,2.0,46698.0,4.0,Automatic,FWD,Black,19.0,8.0,3955.3684210526317
10976,Toyota,Prius,2007.0,Hatchback,Petrol,1.5,55924.0,4.0,Automatic,FWD,Gold,19.0,6.0,4736.8421052631575
27911,Toyota,RAV4,2018.0,Sedan,Petrol,2.5,17886.0,4.0,Automatic,FWD,Black,8.0,10.0,3598.0
4500,Subaru,Legacy,2004.0,Sedan,Petrol,2.0,6905.0,4.0,Automatic,AWD,Black,22.0,8.0,505.04545454545456
7527,Nissan,Note,2007.0,Sedan,Petrol,1.5,99420.0,4.0,Automatic,FWD,Silver,19.0,6.0,8421.052631578947
12231,Hyundai,Tucson,2010.0,SUV,Diesel,2.0,42798.0,4.0,Automatic,FWD,White,16.0,8.0,4304.75
14113,Ford,Fusion,2014.0,Sedan,Petrol,2.5,83264.0,4.0,Automatic,FWD,White,12.0,10.0,11166.666666666666
13172,Toyota,Prius,2013.0,Hatchback,Hybrid,1.8,111847.0,4.0,Automatic,FWD,Red,13.0,7.2,13846.153846153846
12544,Ford,Focus,2012.0,Sedan,Petrol,2.0,86377.0,4.0,Automatic,FWD,Gray,14.0,8.0,9929.285714285714
11604,Toyota,Aqua,2013.0,Hatchback,Hybrid,1.5,73322.0,4.0,Automatic,FWD,White,13.0,6.0,9076.923076923076
862,Nissan,Altima,2012.0,Sedan,Petrol,2.5,60663.0,4.0,Automatic,FWD,Black,14.0,10.0,6973.357142857143
22357,Chevrolet,Orlando,2012.0,SUV,Diesel,2.0,82558.0,4.0,Automatic,FWD,Gray,14.0,8.0,9490.214285714286
15000,Volkswagen,Jetta,2012.0,Sedan,Petrol,2.0,80779.0,4.0,Automatic,FWD,White,14.0,8.0,9285.714285714286
784,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,63627.0,4.0,Automatic,FWD,Black,12.0,10.0,8533.083333333334
50018,Hyundai,Santa Fe,2013.0,SUV,Diesel,2.0,79658.0,4.0,Automatic,FWD,Gray,13.0,8.0,9861.307692307691
784,Ford,Escape,2012.0,SUV,Hybrid,2.5,59248.0,4.0,Automatic,FWD,Blue,14.0,10.0,6810.642857142857
15323,Hyundai,Genesis,2010.0,Coupe,Petrol,2.0,82026.0,4.0,Automatic,FWD,Gray,16.0,8.0,8250.5
23521,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,66487.0,4.0,Automatic,FWD,Blue,14.0,7.2,7642.857142857143
18817,Toyota,Prius C,2014.0,Hatchback,Hybrid,1.5,39147.0,4.0,Automatic,FWD,Orange,12.0,6.0,5250.0
68053,Toyota,Camry,2018.0,Sedan,Petrol,2.5,24855.0,4.0,Automatic,FWD,Black,8.0,10.0,5000.0
24571,Chevrolet,Captiva,2013.0,SUV,Diesel,2.0,95070.0,4.0,Automatic,FWD,Gray,13.0,8.0,11769.23076923077
12544,Ford,Fusion,2011.0,Sedan,Hybrid,2.5,51328.0,4.0,Automatic,FWD,Blue,15.0,10.0,5506.866666666667
11300,Toyota,Prius,2007.0,Sedan,Hybrid,1.5,93206.0,4.0,Automatic,FWD,Red,19.0,6.0,7894.736842105263
36065,Hyundai,Tucson,2017.0,SUV,Petrol,2.0,22867.0,4.0,Automatic,FWD,Gray,9.0,8.0,4088.8888888888887
7527,Kia,Sorento,2008.0,SUV,Diesel,2.5,46210.0,4.0,Automatic,FWD,Silver,18.0,10.0,4131.5
22260,Chevrolet,Malibu,2014.0,Sedan,Petrol,2.0,74565.0,4.0,Automatic,FWD,White,12.0,8.0,10000.0
9252,Honda,Fit,2007.0,Hatchback,Petrol,1.5,91031.0,4.0,Manual,FWD,Black,19.0,6.0,7710.526315789473
10000,Toyota,Aqua,2014.0,Hatchback,Hybrid,1.5,60895.0,4.0,Automatic,FWD,Brown,12.0,6.0,8166.666666666667
17876,Volkswagen,Passat,2013.0,Sedan,Petrol,2.5,66048.0,6.0,Automatic,FWD,Beige,13.0,15.0,8176.384615384615
26030,Chevrolet,Volt,2017.0,Hatchback,Hybrid,1.5,32350.0,4.0,Automatic,FWD,Blue,9.0,6.0,5784.666666666667
7840,Nissan,Tiida,2005.0,Hatchback,Petrol,1.5,123653.0,4.0,Automatic,FWD,Gray,21.0,6.0,9476.190476190477
1176,Hyundai,Elantra,2019.0,Sedan,Petrol,2.0,9951.0,4.0,Automatic,FWD,Gray,7.0,8.0,2287.5714285714284
42218,Hyundai,Tucson,2017.0,SUV,Diesel,2.0,55760.0,4.0,Automatic,FWD,Silver,9.0,8.0,9970.666666666666
18973,Hyundai,Elantra,2010.0,Sedan,Petrol,2.0,76832.0,4.0,Automatic,FWD,Gold,16.0,8.0,7728.0
2352,Toyota,Camry,2016.0,Sedan,Petrol,2.5,49039.0,4.0,Automatic,FWD,Black,10.0,10.0,7892.0
8781,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,37283.0,4.0,Automatic,FWD,Gray,12.0,7.2,5000.0
3607,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,97256.0,4.0,Automatic,FWD,White,14.0,10.0,11179.857142857143
12858,Subaru,Forester,2015.0,SUV,Petrol,2.5,57894.0,4.0,Automatic,AWD,Red,11.0,10.0,8470.0
25716,Hyundai,Sonata,2016.0,Sedan,Petrol,2.0,35724.0,4.0,Automatic,FWD,Red,10.0,8.0,5749.1
33741,Hyundai,H1,2014.0,Van,Diesel,2.5,65990.0,4.0,Automatic,FWD,Gray,12.0,10.0,8850.0
6429,Chevrolet,Captiva,2007.0,SUV,Diesel,2.0,47348.0,4.0,Automatic,FWD,Silver,19.0,8.0,4010.4210526315787
50196,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,73085.0,4.0,Automatic,FWD,White,10.0,8.0,11761.8
19924,Hyundai,Tucson,2013.0,SUV,Diesel,2.0,25603.0,4.0,Automatic,FWD,White,13.0,8.0,3169.5384615384614
6586,Kia,Sportage,2007.0,SUV,Diesel,2.0,39450.0,4.0,Automatic,FWD,Silver,19.0,8.0,3341.4736842105262
29166,Honda,Civic,2016.0,Sedan,Petrol,2.0,27851.0,4.0,Manual,FWD,White,10.0,8.0,4482.1
38217,Chevrolet,Captiva,2014.0,SUV,Diesel,2.0,30106.0,4.0,Automatic,FWD,White,12.0,8.0,4037.5
14426,Hyundai,Elantra,2013.0,Sedan,Petrol,1.8,49710.0,4.0,Automatic,FWD,Brown,13.0,7.2,6153.846153846154
19943,Hyundai,Tucson,2012.0,SUV,Diesel,2.0,63477.0,4.0,Automatic,FWD,White,14.0,8.0,7296.857142857143
9361,Volkswagen,Passat,2013.0,Sedan,Petrol,2.5,81400.0,5.0,Automatic,FWD,Black,13.0,12.5,10076.923076923076
