price,make,model,year,body_type,fuel_type,engine_volume,mileage,engine_cylinders,transmission,drivetrain,color
26657,Toyota,Camry,2014.0,Sedan,Petrol,2.5,73028.0,4.0,Automatic,FWD,Black
24148,Toyota,Prius,2016.0,Sedan,Hybrid,1.8,57167.0,4.0,Automatic,FWD,White
19184,Toyota,Aqua,2015.0,Hatchback,Hybrid,1.5,60584.0,4.0,Automatic,FWD,White
9408,Toyota,VOXY,2002.0,Van,Petrol,2.0,6905.0,4.0,Automatic,FWD,Black
17619,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,115569.0,4.0,Automatic,FWD,Silver
26971,Toyota,Prius,2015.0,Hatchback,Hybrid,1.8,54060.0,4.0,Automatic,FWD,Silver
12074,Ford,Fusion,2013.0,Sedan,Hybrid,2.0,100041.0,4.0,Automatic,FWD,Beige
19444,Lexus,ES 300,2014.0,Sedan,Hybrid,2.5,70217.0,4.0,Automatic,FWD,Black
25402,Ford,Fusion,2013.0,Sedan,Hybrid,2.0,83886.0,4.0,Automatic,FWD,White
10976,Subaru,Legacy,2005.0,Sedan,Petrol,2.0,99420.0,4.0,Automatic,AWD,White
15367,Hyundai,Elantra,2013.0,Sedan,Petrol,1.8,56670.0,4.0,Automatic,FWD,Silver
1176,Hyundai,Elantra,2019.0,Sedan,Petrol,2.0,9951.0,4.0,Automatic,FWD,Gray
12544,Ford,Focus,2017.0,Hatchback,Petrol,2.0,42371.0,4.0,Automatic,FWD,Red
12500,Toyota,Prius,2008.0,Hatchback,Hybrid,1.5,96313.0,4.0,Automatic,FWD,Silver
25089,Ford,Fusion,2016.0,Sedan,Petrol,2.5,30448.0,4.0,Automatic,FWD,White
18189,Hyundai,Elantra,2011.0,Sedan,Petrol,1.8,75559.0,4.0,Automatic,FWD,Brown
22580,Toyota,Prius,2012.0,Sedan,Hybrid,1.8,72080.0,4.0,Automatic,FWD,Silver
8781,Ford,Fusion,2016.0,Sedan,Hybrid,2.0,121152.0,4.0,Automatic,FWD,Black
14426,Toyota,Prius,2008.0,Hatchback,Hybrid,1.5,39768.0,4.0,Automatic,FWD,Red
20071,Kia,Optima,2016.0,Sedan,Petrol,2.0,19549.0,4.0,Automatic,FWD,Black
13796,Hyundai,Genesis,2010.0,Coupe,Petrol,2.0,105634.0,4.0,Automatic,FWD,Black
16621,Toyota,Prius,2010.0,Sedan,Hybrid,1.8,105634.0,4.0,Automatic,FWD,Black
56136,Mercedes-Benz,E-Class,2017.0,Sedan,Petrol,2.0,31667.0,4.0,Automatic,RWD,Black
16308,Ford,Fusion,2010.0,Sedan,Hybrid,2.5,87179.0,4.0,Automatic,FWD,Blue
8075,Volkswagen,Jetta,2012.0,Sedan,Petrol,2.5,102402.0,4.0,Automatic,FWD,Gray
21639,Toyota,Prius V,2014.0,Wagon,Hybrid,1.8,111239.0,4.0,Automatic,FWD,White
31317,Hyundai,H1,2014.0,Van,Diesel,2.5,86575.0,4.0,Automatic,FWD,Silver
11604,Toyota,Aqua,2012.0,Hatchback,Hybrid,1.5,57167.0,4.0,Automatic,FWD,Blue
23207,Hyundai,Elantra,2016.0,Sedan,Petrol,2.0,57167.0,4.0,Automatic,FWD,Black
2587,Ford,Escape,2018.0,Sedan,Petrol,2.0,47475.0,4.0,Automatic,FWD,White
15834,Toyota,Aqua,2015.0,Hatchback,Hybrid,1.5,78293.0,4.0,Automatic,FWD,Silver
21953,Hyundai,Santa Fe,2010.0,SUV,Diesel,2.0,116846.0,4.0,Automatic,FWD,Silver
24596,Lexus,IS 250,2009.0,Sedan,Petrol,2.5,71738.0,4.0,Automatic,FWD,Black
59586,Toyota,Camry,2018.0,Sedan,Hybrid,2.5,11309.0,4.0,Automatic,FWD,Black
18817,Hyundai,Elantra,2017.0,Sedan,Petrol,2.0,23861.0,4.0,Automatic,FWD,Red
52373,Toyota,RAV4,2017.0,SUV,Hybrid,2.5,21748.0,6.0,Automatic,AWD,Blue
17249,Volkswagen,Passat,2013.0,Sedan,Petrol,2.5,53965.0,5.0,Automatic,FWD,Black
26927,Hyundai,Santa Fe,2013.0,SUV,Diesel,2.0,92608.0,4.0,Automatic,FWD,White
19444,Volkswagen,Passat,2012.0,Sedan,Petrol,2.5,75559.0,6.0,Automatic,FWD,Silver
1960,BMW,5 Series,2015.0,Sedan,Petrol,2.0,72509.0,4.0,Automatic,AWD,Black
9095,Volkswagen,Golf,2003.0,Hatchback,Petrol,2.0,74565.0,4.0,Automatic,FWD,Black
22000,Toyota,Prius,2016.0,Hatchback,Hybrid,1.8,30448.0,4.0,Automatic,FWD,White
4000,BMW,5 Series,1996.0,Sedan,Petrol,2.0,622.0,6.0,Automatic,RWD,Silver
27924,Hyundai,H1,2014.0,Van,Diesel,2.5,108420.0,4.0,Automatic,FWD,Silver
23521,Toyota,Camry,2014.0,Sedan,Petrol,2.5,54060.0,4.0,Automatic,FWD,Red
16935,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,37283.0,4.0,Automatic,FWD,Black
20237,Hyundai,Tucson,2012.0,SUV,Diesel,2.0,111972.0,4.0,Automatic,FWD,White
35570,Hyundai,Tucson,2015.0,SUV,Diesel,2.0,51075.0,4.0,Automatic,FWD,White
16549,Hyundai,Genesis,2011.0,Coupe,Petrol,2.0,66490.0,4.0,Automatic,FWD,Gray
4547,Hyundai,Elantra,2017.0,Sedan,Petrol,2.0,40411.0,4.0,Automatic,FWD,Blue
21953,Mitsubishi,Outlander,2011.0,SUV,Petrol,2.0,88484.0,4.0,Automatic,FWD,White
862,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,81076.0,4.0,Automatic,FWD,White
39201,Nissan,Rogue,2018.0,SUV,Petrol,2.5,7457.0,4.0,Automatic,AWD,White
8467,Honda,Fit,2011.0,Hatchback,Petrol,1.5,82643.0,4.0,Automatic,FWD,White
10663,Nissan,Tiida,2006.0,Sedan,Petrol,1.8,104391.0,4.0,Automatic,FWD,Blue
56136,Mercedes-Benz,E-Class,2017.0,Sedan,Petrol,2.0,31667.0,4.0,Automatic,RWD,Black
20385,Volkswagen,Passat,2012.0,Sedan,Petrol,2.5,44118.0,5.0,Automatic,FWD,Gray
7840,Nissan,Note,2005.0,Hatchback,Petrol,1.5,84507.0,4.0,Automatic,FWD,Brown
1646,BMW,5 Series,2015.0,Sedan,Petrol,2.0,71924.0,4.0,Automatic,AWD,Silver
549,Toyota,C-HR,2018.0,SUV,Petrol,2.0,29039.0,4.0,Automatic,FWD,Silver
10945,Hyundai,H1,2010.0,Van,Diesel,2.5,69730.0,4.0,Automatic,FWD,Silver
10976,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,84162.0,4.0,Automatic,FWD,Blue
4077,Mercedes-Benz,C-Class,2015.0,Sedan,Petrol,2.0,82673.0,4.0,Automatic,RWD,White
21326,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,83264.0,4.0,Automatic,FWD,Silver
6586,Volkswagen,Jetta,1999.0,Sedan,Petrol,2.0,77672.0,4.0,Automatic,FWD,Gray
52034,Chevrolet,Captiva,2018.0,SUV,Diesel,2.0,12240.0,4.0,Automatic,FWD,Black
15677,Toyota,Prius,2010.0,Sedan,Hybrid,1.8,95163.0,4.0,Automatic,FWD,Silver
12858,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,70837.0,4.0,Automatic,FWD,Red
12858,Ford,Focus,2014.0,Sedan,Petrol,2.0,75559.0,4.0,Automatic,FWD,Blue
47669,Mercedes-Benz,GLA,2017.0,SUV,Petrol,2.0,34613.0,4.0,Automatic,AWD,Black
4077,Toyota,Camry,2013.0,Sedan,Petrol,2.5,103797.0,4.0,Automatic,FWD,Gray
16894,Hyundai,Sonata,2011.0,Sedan,Petrol,2.0,116269.0,4.0,Automatic,FWD,Black
2666,Mercedes-Benz,C-Class,2016.0,Sedan,Petrol,2.0,32141.0,4.0,Automatic,RWD,Black
21900,Volkswagen,Passat,2013.0,Sedan,Petrol,2.5,77548.0,5.0,Automatic,FWD,Black
3607,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,97256.0,4.0,Automatic,FWD,White
13172,Ford,Transit,2004.0,Van,Diesel,2.0,111847.0,4.0,Manual,RWD,Silver
1019,Toyota,Prius,2015.0,Hatchback,Hybrid,1.8,25574.0,4.0,Automatic,FWD,White
17663,Honda,Fit,2014.0,Hatchback,Hybrid,1.5,50829.0,4.0,Automatic,FWD,Blue
16621,Kia,Optima,2014.0,Sedan,Petrol,2.0,21635.0,4.0,Automatic,FWD,Black
22580,Ford,Fusion,2013.0,Sedan,Hybrid,2.0,55091.0,4.0,Automatic,FWD,White
36485,Chevrolet,Captiva,2014.0,SUV,Diesel,2.0,50962.0,4.0,Automatic,FWD,Black
18189,Toyota,Camry,2014.0,Sedan,Petrol,2.5,74565.0,4.0,Automatic,FWD,Gray
37006,Ford,Fusion,2016.0,Sedan,Hybrid,2.0,21127.0,4.0,Automatic,FWD,Black
2587,Ford,Fusion,2015.0,Sedan,Hybrid,2.0,55175.0,4.0,Automatic,FWD,Black
10192,Volkswagen,Jetta,2011.0,Sedan,Petrol,2.5,88235.0,4.0,Automatic,FWD,Silver
7997,Toyota,RAV4,2017.0,SUV,Petrol,2.5,18227.0,4.0,Automatic,FWD,Gray
49751,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,83737.0,4.0,Automatic,FWD,Gray
14113,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,94449.0,4.0,Automatic,FWD,Black
43062,Hyundai,Santa Fe,2014.0,SUV,Diesel,2.0,96313.0,4.0,Automatic,FWD,Gray
13953,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,93252.0,4.0,Automatic,FWD,White
35971,Hyundai,Santa Fe,2014.0,SUV,Diesel,2.0,49826.0,4.0,Automatic,FWD,Blue
7840,Hyundai,Sonata,2011.0,Sedan,Petrol,2.0,46918.0,4.0,Automatic,FWD,Silver
4704,Volkswagen,Jetta,2001.0,Sedan,Petrol,2.0,69042.0,4.0,Manual,FWD,Black
21326,Ford,Fusion,2017.0,Sedan,Petrol,1.5,33005.0,4.0,Automatic,FWD,Blue
49864,Hyundai,Santa Fe,2017.0,SUV,Diesel,2.0,60890.0,4.0,Automatic,FWD,Black
22649,Hyundai,Tucson,2010.0,SUV,Diesel,2.0,117315.0,4.0,Automatic,FWD,Black
19416,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,93183.0,4.0,Automatic,FWD,Black
42651,Mercedes-Benz,GLA,2017.0,SUV,Petrol,2.0,27959.0,4.0,Automatic,AWD,Black
29777,Hyundai,Tucson,2014.0,SUV,Diesel,2.0,80779.0,4.0,Automatic,FWD,Silver
16308,Volkswagen,Golf,2011.0,Hatchback,Petrol,2.5,65244.0,5.0,Automatic,FWD,Black
627,Subaru,XV,2015.0,SUV,Petrol,2.0,70635.0,4.0,Automatic,AWD,Black
25889,Hyundai,Tucson,2012.0,SUV,Diesel,2.0,96934.0,4.0,Automatic,FWD,White
42337,Toyota,Avalon,2017.0,Sedan,Hybrid,2.5,35543.0,4.0,Automatic,FWD,Red
8781,Mitsubishi,Pajero iO,2001.0,SUV,Petrol,2.0,75186.0,4.0,Manual,AWD,Gold
9095,Nissan,Altima,2009.0,Sedan,Hybrid,2.5,15411.0,4.0,Automatic,FWD,Blue
9408,Toyota,Aqua,2012.0,Sedan,Hybrid,1.5,75186.0,4.0,Automatic,FWD,Blue
20500,Mazda,Mazda3,2016.0,Sedan,Petrol,2.0,74565.0,4.0,Automatic,FWD,Blue
21473,Hyundai,Tucson,2010.0,SUV,Diesel,2.0,106876.0,4.0,Automatic,FWD,Gray
21326,Subaru,Forester,2013.0,SUV,Petrol,2.5,72577.0,4.0,Automatic,AWD,Gray
5802,Nissan,Altima,2016.0,Sedan,Petrol,2.5,66300.0,4.0,Automatic,FWD,Black
8154,Kia,Sportage,2007.0,SUV,Diesel,2.0,68351.0,4.0,Automatic,FWD,Blue
8154,Hyundai,Sonata,2019.0,Sedan,Hybrid,2.0,11041.0,4.0,Automatic,FWD,White
18189,Hyundai,H1,2009.0,Van,Diesel,2.5,26627.0,4.0,Automatic,FWD,White
9408,Hyundai,Sonata,2013.0,Sedan,Petrol,2.0,30196.0,4.0,Automatic,FWD,Silver
862,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,81076.0,4.0,Automatic,FWD,White
706,Lexus,CT 200h,2011.0,Hatchback,Hybrid,1.8,72620.0,4.0,Automatic,FWD,Black
19444,Hyundai,Elantra,2015.0,Sedan,Petrol,2.0,59031.0,4.0,Automatic,RWD,Blue
10349,Mercedes-Benz,C-Class,2002.0,Van,Petrol,2.0,13981.0,4.0,Manual,RWD,Silver
23834,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,32809.0,4.0,Automatic,FWD,Gold
47757,Jeep,Cherokee,2015.0,SUV,Diesel,2.0,106604.0,4.0,Automatic,FWD,Gray
42102,Hyundai,H1,2017.0,Wagon,Diesel,2.5,68351.0,4.0,Automatic,FWD,Gray
15677,Hyundai,H1,2011.0,Van,Diesel,2.5,40672.0,4.0,Automatic,FWD,Black
28222,Hyundai,Santa Fe,2013.0,SUV,Diesel,2.0,37302.0,4.0,Automatic,FWD,Black
627,Mercedes-Benz,E-Class,2017.0,Sedan,Petrol,2.0,19955.0,4.0,Automatic,RWD,Silver
7840,Toyota,Prius,2008.0,Hatchback,Hybrid,1.5,93970.0,4.0,Automatic,FWD,Silver
10349,Toyota,Aqua,2012.0,Hatchback,Hybrid,1.5,91342.0,4.0,Automatic,FWD,White
42651,Mercedes-Benz,GLA,2017.0,SUV,Petrol,2.0,27959.0,4.0,Automatic,AWD,Black
71817,Toyota,RAV4,2016.0,SUV,Hybrid,2.5,27962.0,4.0,Automatic,AWD,Gray
26657,Toyota,Camry,2016.0,Sedan,Petrol,2.5,31816.0,4.0,Automatic,FWD,Black
17249,Toyota,Aqua,2013.0,Sedan,Hybrid,1.5,48654.0,4.0,Automatic,FWD,White
2430,Toyota,Camry,2011.0,Sedan,Petrol,2.5,75778.0,4.0,Automatic,FWD,Gray
862,Hyundai,Sonata,2017.0,Sedan,Hybrid,2.0,86035.0,4.0,Automatic,FWD,Silver
15681,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,71458.0,4.0,Automatic,FWD,Green
35570,Hyundai,Santa Fe,2014.0,SUV,Diesel,2.0,104787.0,4.0,Automatic,FWD,White
16308,Honda,Fit,2014.0,Hatchback,Hybrid,1.5,85750.0,4.0,Automatic,FWD,Blue
48610,Lexus,IS 250,2014.0,Sedan,Petrol,2.5,59652.0,6.0,Automatic,RWD,Gray
9095,Mitsubishi,Airtrek,2003.0,SUV,Petrol,2.0,11185.0,4.0,Automatic,AWD,White
11917,Honda,Civic,2007.0,Sedan,Petrol,1.8,92585.0,4.0,Automatic,FWD,Silver
21012,Ford,Focus,2017.0,Hatchback,Petrol,2.0,46728.0,4.0,Automatic,FWD,Silver
20344,Hyundai,Sonata,2016.0,Sedan,Petrol,2.0,27719.0,4.0,Automatic,FWD,White
23521,Mercedes-Benz,C-Class,2014.0,Sedan,Petrol,1.8,39936.0,4.0,Automatic,RWD,Gray
18817,Toyota,Camry,2012.0,Sedan,Petrol,2.5,51699.0,4.0,Automatic,FWD,Black
31361,Toyota,Prius,2017.0,Sedan,Hybrid,1.8,49710.0,4.0,Automatic,FWD,Gray
25719,Chevrolet,Malibu,2015.0,Sedan,Petrol,2.0,67125.0,4.0,Automatic,FWD,Silver
5488,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,68226.0,4.0,Automatic,FWD,White
37301,Toyota,Aqua,2015.0,Hatchback,Petrol,1.5,9963.0,4.0,Automatic,FWD,Blue
38229,Hyundai,H1,2016.0,Van,Diesel,2.5,57215.0,4.0,Automatic,FWD,Black
38574,Hyundai,H1,2015.0,Wagon,Petrol,2.5,82220.0,4.0,Automatic,FWD,Silver
50018,Hyundai,Sonata,2017.0,Sedan,Petrol,2.0,34132.0,4.0,Automatic,FWD,White
23129,Hyundai,H1,2013.0,Wagon,Diesel,2.5,122685.0,4.0,Automatic,FWD,Silver
17300,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,99212.0,4.0,Automatic,FWD,Black
9095,Mitsubishi,Pajero iO,2000.0,SUV,Petrol,2.0,105634.0,4.0,Automatic,AWD,White
19444,Toyota,Camry,2016.0,Sedan,Petrol,2.5,37904.0,4.0,Automatic,FWD,Black
44542,Hyundai,H1,2017.0,Wagon,Diesel,2.5,62669.0,4.0,Automatic,FWD,Silver
20855,Kia,Optima,2016.0,Sedan,Petrol,2.0,19326.0,4.0,Automatic,FWD,Black
18189,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,60273.0,4.0,Automatic,FWD,Red
9396,Toyota,Aqua,2015.0,Hatchback,Hybrid,1.5,99942.0,4.0,Automatic,FWD,White
16308,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,80779.0,4.0,Automatic,FWD,White
32340,Hyundai,Santa Fe,2012.0,SUV,Diesel,2.0,85758.0,4.0,Automatic,FWD,White
17562,Toyota,Prius,2010.0,Hatchback,Petrol,1.8,84507.0,4.0,Automatic,FWD,Red
12231,Toyota,Prius,2007.0,Sedan,Hybrid,1.5,96934.0,4.0,Automatic,FWD,Silver
16621,Toyota,Prius C,2012.0,Wagon,Hybrid,1.5,65023.0,4.0,Automatic,FWD,Gray
40769,Lexus,ES 300,2013.0,Sedan,Hybrid,2.5,5406.0,12.0,Automatic,FWD,White
36219,Hyundai,Tucson,2014.0,SUV,Petrol,2.0,63380.0,4.0,Automatic,FWD,Gray
26510,Hyundai,Santa Fe,2013.0,SUV,Diesel,2.0,26460.0,4.0,Automatic,FWD,Silver
65996,Hyundai,Santa Fe,2018.0,SUV,Diesel,2.0,17399.0,4.0,Automatic,FWD,Black
39722,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,40086.0,4.0,Automatic,FWD,Gray
12231,Honda,Fit,2014.0,Hatchback,Hybrid,1.5,43496.0,4.0,Automatic,FWD,Silver
11563,Chevrolet,Cruze,2011.0,Sedan,Petrol,1.8,106851.0,4.0,Automatic,FWD,White
862,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,81076.0,4.0,Automatic,FWD,White
3136,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,99034.0,4.0,Automatic,FWD,White
12000,Mitsubishi,Pajero iO,2003.0,SUV,Petrol,1.8,104514.0,4.0,Automatic,AWD,White
43905,Toyota,RAV4,2017.0,SUV,Petrol,2.5,39147.0,4.0,Automatic,AWD,Silver
11563,Hyundai,Tucson,2010.0,SUV,Diesel,2.0,70837.0,4.0,Automatic,FWD,Silver
1646,Toyota,Camry,2017.0,Sedan,Petrol,2.5,96041.0,4.0,Automatic,FWD,Black
25512,Hyundai,Tucson,2010.0,SUV,Diesel,2.0,73642.0,4.0,Automatic,FWD,Gray
16621,Volkswagen,Passat,2011.0,Sedan,Petrol,2.5,66487.0,5.0,Automatic,FWD,White
40456,Toyota,Prius,2016.0,Sedan,Hybrid,1.8,18642.0,4.0,Automatic,FWD,Gray
12231,Ford,Focus,2013.0,Hatchback,Petrol,2.0,95692.0,4.0,Automatic,FWD,Black
23521,Mercedes-Benz,C-Class,2012.0,Sedan,Petrol,1.8,29205.0,4.0,Automatic,RWD,White
22580,Toyota,Prius,2015.0,Sedan,Hybrid,1.8,57434.0,4.0,Automatic,FWD,White
44878,Hyundai,Tucson,2017.0,SUV,Diesel,2.0,39444.0,4.0,Automatic,FWD,Silver
1254,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,62138.0,4.0,Automatic,FWD,White
18817,Toyota,Prius,2011.0,Sedan,Petrol,1.8,104014.0,4.0,Automatic,FWD,Gray
38063,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,91830.0,4.0,Automatic,FWD,White
50651,Chevrolet,Impala,2016.0,Sedan,Petrol,2.5,41335.0,4.0,Automatic,FWD,Silver
24000,Toyota,C-HR,2019.0,SUV,Hybrid,1.5,3729.0,4.0,Automatic,FWD,White
16452,Hyundai,Genesis,2010.0,Coupe,Petrol,2.0,66193.0,4.0,Automatic,FWD,Red
2038,Honda,Civic,2015.0,Sedan,Petrol,1.8,50047.0,4.0,Automatic,FWD,Gray
6272,Honda,Civic,2012.0,Sedan,Hybrid,1.5,87801.0,4.0,Automatic,FWD,Blue
26594,Chevrolet,Orlando,2018.0,SUV,Petrol,2.0,87036.0,4.0,Automatic,FWD,Gray
18817,Hyundai,Sonata,2013.0,Sedan,Petrol,2.0,57464.0,4.0,Automatic,FWD,Blue
21950,Toyota,Prius,2014.0,Hatchback,Hybrid,1.8,66487.0,4.0,Automatic,FWD,Red
9252,Kia,Sportage,2009.0,SUV,Diesel,2.0,33546.0,4.0,Automatic,FWD,White
6611,Kia,Sportage,2007.0,SUV,Diesel,2.0,88642.0,4.0,Automatic,FWD,Silver
3136,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,99034.0,4.0,Automatic,FWD,White
31349,Hyundai,H1,2014.0,Van,Diesel,2.5,94740.0,4.0,Automatic,FWD,Black
16935,Lexus,CT 200h,2015.0,Hatchback,Hybrid,1.8,58999.0,4.0,Automatic,FWD,White
18817,Toyota,Corolla,2012.0,Sedan,Petrol,1.8,78915.0,4.0,Automatic,FWD,White
21953,Honda,Civic,2014.0,Sedan,Hybrid,1.5,86992.0,4.0,Automatic,FWD,Gray
9722,Ford,Transit,2004.0,Van,Diesel,2.0,124275.0,4.0,Manual,FWD,White
13485,Toyota,Aqua,2012.0,Sedan,Hybrid,1.5,91610.0,3.0,Automatic,FWD,White
37476,Toyota,C-HR,2017.0,SUV,Petrol,2.0,22431.0,4.0,Automatic,FWD,Silver
70678,Hyundai,Sonata,2018.0,Sedan,Petrol,2.0,21565.0,4.0,Automatic,FWD,Gray
8781,Ford,Fusion,2016.0,Sedan,Hybrid,2.0,121152.0,4.0,Automatic,FWD,Black
18817,Hyundai,Elantra,2012.0,Sedan,Petrol,1.8,50487.0,4.0,Automatic,FWD,Silver
40983,Hyundai,H1,2015.0,Wagon,Diesel,2.5,70040.0,4.0,Automatic,FWD,Silver
17562,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,44118.0,4.0,Automatic,FWD,Gray
33243,Hyundai,Santa Fe,2015.0,SUV,Diesel,2.0,108819.0,4.0,Automatic,FWD,Black
2274,Toyota,Camry,2011.0,Sedan,Petrol,2.5,118495.0,4.0,Automatic,FWD,Gray
20071,Toyota,Camry,2015.0,Sedan,Petrol,2.5,53660.0,4.0,Automatic,FWD,Blue
9408,Toyota,Prius,2008.0,Hatchback,Hybrid,1.5,124275.0,4.0,Automatic,FWD,Gray
20385,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,111350.0,4.0,Automatic,FWD,Black
31361,Mazda,Mazda6,2015.0,Sedan,Petrol,2.5,108119.0,4.0,Automatic,FWD,White
17249,Toyota,RAV4,2003.0,SUV,Petrol,2.0,78542.0,4.0,Automatic,AWD,Silver
36899,Hyundai,H1,2016.0,Van,Diesel,2.5,56006.0,4.0,Automatic,FWD,Silver
9408,Toyota,Prius,2007.0,Hatchback,Hybrid,1.5,120607.0,4.0,Automatic,FWD,Blue
8781,Chevrolet,Captiva,2009.0,SUV,Diesel,2.0,33715.0,4.0,Automatic,FWD,White
16621,Volkswagen,Jetta,2013.0,Sedan,Petrol,1.8,42254.0,4.0,Automatic,FWD,Silver
21805,Hyundai,H1,2011.0,Van,Diesel,2.0,34562.0,4.0,Automatic,FWD,Silver
2666,BMW,3 Series,2018.0,Sedan,Petrol,2.0,15735.0,4.0,Automatic,AWD,Black
17305,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,98177.0,4.0,Automatic,FWD,Gray
26343,Hyundai,Elantra,2016.0,Sedan,Petrol,2.0,57167.0,4.0,Automatic,FWD,Blue
50184,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,76117.0,4.0,Automatic,FWD,Blue
26030,Subaru,Legacy,2016.0,Sedan,Petrol,2.5,84465.0,4.0,Automatic,AWD,Silver
20488,Hyundai,H1,2011.0,Van,Diesel,2.5,28314.0,4.0,Automatic,FWD,White
16599,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,107498.0,4.0,Automatic,FWD,Black
17111,Toyota,Camry,2015.0,Sedan,Petrol,2.5,60895.0,6.0,Automatic,RWD,White
12544,Toyota,Prius,2008.0,Hatchback,Hybrid,1.5,56545.0,4.0,Automatic,FWD,Blue
30950,Chevrolet,Captiva,2014.0,SUV,Diesel,2.0,64956.0,4.0,Automatic,FWD,Gray
8154,Hyundai,Elantra,2012.0,Sedan,Petrol,1.8,45982.0,4.0,Automatic,FWD,Black
14113,Ford,Focus,2013.0,Hatchback,Petrol,2.0,84507.0,4.0,Automatic,FWD,Red
13172,Toyota,Aqua,2013.0,Hatchback,Hybrid,1.5,114954.0,4.0,Automatic,FWD,White
1725,Lexus,CT 200h,2013.0,Hatchback,Hybrid,1.8,116939.0,4.0,Automatic,FWD,Black
12701,Hyundai,H1,2010.0,SUV,Diesel,2.5,35273.0,4.0,Automatic,FWD,Silver
16621,Toyota,Prius,2011.0,Sedan,Hybrid,1.8,106379.0,4.0,Automatic,FWD,Gray
8311,Nissan,Note,2005.0,Sedan,Petrol,1.5,9957.0,3.0,Automatic,FWD,White
25089,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,31964.0,4.0,Automatic,FWD,Orange
38609,Hyundai,H1,2016.0,Wagon,Diesel,2.5,75186.0,4.0,Automatic,FWD,White
7527,BMW,5 Series,2000.0,Sedan,Petrol,2.5,10564.0,6.0,Manual,RWD,Green
17719,Hyundai,Grandeur,2015.0,Sedan,Petrol,2.0,50409.0,4.0,Automatic,FWD,Silver
10349,Toyota,Aqua,2013.0,Hatchback,Hybrid,1.5,40390.0,4.0,Automatic,FWD,Black
42337,Hyundai,Tucson,2017.0,SUV,Diesel,2.0,30881.0,4.0,Automatic,FWD,Gray
14586,Toyota,Aqua,2013.0,Hatchback,Petrol,1.5,66177.0,4.0,Automatic,FWD,Blue
18817,Toyota,Camry,2018.0,Sedan,Hybrid,2.5,21785.0,4.0,Automatic,FWD,White
706,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,71652.0,4.0,Automatic,FWD,Gray
9095,Mazda,Mazda3,2013.0,Hatchback,Petrol,2.0,5593.0,4.0,Automatic,FWD,Gray
39066,Honda,Fit,2015.0,Hatchback,Petrol,1.5,8700.0,4.0,Automatic,FWD,Silver
2901,Hyundai,Elantra,2017.0,Sedan,Petrol,2.0,51024.0,4.0,Automatic,FWD,White
20385,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,54725.0,4.0,Automatic,FWD,White
17562,Toyota,Camry,2014.0,Sedan,Petrol,2.5,36661.0,4.0,Automatic,FWD,Black
15681,Volkswagen,Golf,2010.0,Hatchback,Petrol,2.5,12428.0,4.0,Automatic,FWD,Black
9095,Toyota,Prius,2008.0,Sedan,Hybrid,1.5,110605.0,4.0,Automatic,FWD,Silver
14113,Chevrolet,Orlando,2015.0,SUV,Petrol,2.0,21332.0,4.0,Automatic,FWD,Black
16308,Toyota,Prius C,2012.0,Hatchback,Petrol,1.5,90472.0,4.0,Automatic,FWD,Black
4547,Hyundai,Elantra,2017.0,Sedan,Petrol,2.0,72063.0,4.0,Automatic,FWD,White
3763,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,77617.0,4.0,Automatic,FWD,White
16308,Hyundai,Elantra,2015.0,Sedan,Petrol,1.8,53687.0,4.0,Automatic,FWD,Red
16778,Hyundai,Elantra,2013.0,Sedan,Petrol,1.8,43496.0,4.0,Automatic,FWD,Silver
9879,Ford,Focus,2015.0,Sedan,Petrol,1.5,34136.0,3.0,Manual,FWD,Black
